,birthday,annualpay,gender,education_type,wanted_annualpay,sort,annualpay
8919,47.0,500.0,1.0,4.0,500.0,2.0,450.0
8920,48.0,200.0,1.0,3.0,400.0,2.0,350.0
8921,47.0,750.0,0.0,4.0,600.0,2.0,600.0
8922,46.0,700.0,0.0,6.0,650.0,2.0,600.0
8923,32.0,250.0,1.0,6.0,350.0,2.0,300.0
8924,41.0,300.0,1.0,6.0,400.0,2.0,300.0
8925,42.0,200.0,1.0,2.0,200.0,2.0,200.0
8926,32.0,200.0,1.0,6.0,350.0,2.0,300.0
8927,33.0,200.0,0.0,4.0,250.0,2.0,200.0
8928,28.0,200.0,1.0,4.0,200.0,2.0,200.0
8929,24.0,400.0,1.0,6.0,400.0,2.0,300.0
8930,31.0,300.0,1.0,4.0,300.0,2.0,250.0
8931,27.0,200.0,1.0,6.0,200.0,2.0,200.0
8932,32.0,250.0,1.0,6.0,350.0,2.0,300.0
8933,29.0,200.0,0.0,4.0,200.0,2.0,200.0
8934,27.0,300.0,1.0,6.0,550.0,2.0,400.0
8935,51.0,200.0,1.0,7.0,500.0,2.0,550.0
8936,27.0,450.0,1.0,6.0,450.0,2.0,400.0
8937,44.0,500.0,0.0,6.0,550.0,2.0,500.0
8938,42.0,1200.0,1.0,6.0,1200.0,2.0,700.0
8939,39.0,250.0,1.0,3.0,350.0,2.0,300.0
8940,29.0,350.0,0.0,4.0,350.0,2.0,300.0
8941,40.0,500.0,0.0,6.0,500.0,2.0,500.0
8942,38.0,300.0,1.0,2.0,400.0,2.0,350.0
8943,29.0,300.0,0.0,6.0,350.0,2.0,300.0
8944,37.0,200.0,1.0,6.0,250.0,2.0,200.0
8945,31.0,400.0,0.0,2.0,450.0,2.0,400.0
8946,47.0,500.0,1.0,4.0,500.0,2.0,450.0
8947,47.0,300.0,1.0,6.0,300.0,2.0,200.0
8948,27.0,400.0,0.0,7.0,350.0,2.0,300.0
8949,33.0,450.0,1.0,3.0,400.0,2.0,400.0
8950,31.0,300.0,0.0,6.0,450.0,2.0,400.0
8951,28.0,300.0,0.0,6.0,350.0,2.0,300.0
8952,25.0,350.0,1.0,6.0,400.0,2.0,350.0
8953,47.0,500.0,0.0,2.0,400.0,2.0,400.0
8954,21.0,350.0,0.0,5.0,400.0,2.0,200.0
8955,37.0,1200.0,0.0,2.0,900.0,2.0,600.0
8956,27.0,350.0,0.0,2.0,350.0,2.0,200.0
8957,33.0,200.0,1.0,2.0,250.0,2.0,200.0
8958,26.0,350.0,1.0,6.0,350.0,2.0,300.0
8959,46.0,600.0,0.0,6.0,600.0,2.0,500.0
8960,30.0,350.0,0.0,4.0,400.0,2.0,350.0
8961,39.0,400.0,0.0,2.0,500.0,2.0,500.0
8962,22.0,250.0,1.0,2.0,300.0,2.0,200.0
8963,44.0,400.0,0.0,4.0,350.0,2.0,350.0
8964,38.0,400.0,0.0,6.0,450.0,2.0,400.0
8965,23.0,250.0,1.0,2.0,350.0,2.0,200.0
8966,46.0,300.0,0.0,6.0,550.0,2.0,500.0
8967,21.0,200.0,0.0,2.0,250.0,2.0,200.0
8968,39.0,400.0,0.0,6.0,400.0,2.0,400.0
8969,26.0,300.0,1.0,3.0,300.0,2.0,250.0
8970,33.0,400.0,1.0,4.0,400.0,2.0,400.0
8971,48.0,400.0,1.0,2.0,500.0,2.0,400.0
8972,40.0,400.0,0.0,4.0,650.0,2.0,600.0
8973,39.0,450.0,0.0,4.0,450.0,2.0,400.0
8974,31.0,300.0,1.0,4.0,400.0,2.0,400.0
8975,44.0,350.0,1.0,2.0,450.0,2.0,400.0
8976,38.0,200.0,1.0,3.0,250.0,2.0,200.0
8977,42.0,450.0,0.0,4.0,500.0,2.0,450.0
8978,47.0,450.0,0.0,6.0,500.0,2.0,500.0
8979,33.0,300.0,0.0,2.0,400.0,2.0,400.0
8980,38.0,350.0,0.0,6.0,400.0,2.0,350.0
8981,36.0,350.0,0.0,6.0,350.0,2.0,300.0
8982,51.0,500.0,0.0,6.0,700.0,2.0,700.0
8983,41.0,450.0,0.0,6.0,450.0,2.0,400.0
8984,26.0,250.0,1.0,6.0,300.0,2.0,250.0
8985,29.0,400.0,0.0,6.0,550.0,2.0,400.0
8986,48.0,400.0,0.0,6.0,350.0,2.0,300.0
8987,52.0,750.0,0.0,4.0,550.0,2.0,500.0
8988,38.0,500.0,1.0,3.0,500.0,2.0,450.0
8989,47.0,200.0,1.0,4.0,200.0,2.0,200.0
8990,28.0,200.0,0.0,6.0,250.0,2.0,200.0
8991,34.0,400.0,1.0,6.0,500.0,2.0,450.0
8992,43.0,400.0,0.0,6.0,550.0,2.0,500.0
8993,43.0,250.0,0.0,6.0,450.0,2.0,400.0
8994,37.0,250.0,0.0,2.0,400.0,2.0,400.0
8995,43.0,250.0,1.0,2.0,250.0,2.0,200.0
8996,49.0,650.0,0.0,6.0,650.0,2.0,600.0
8997,36.0,350.0,0.0,2.0,450.0,2.0,400.0
8998,32.0,250.0,1.0,4.0,400.0,2.0,400.0
8999,56.0,700.0,0.0,6.0,500.0,2.0,500.0
9000,45.0,350.0,0.0,6.0,400.0,2.0,400.0
9001,51.0,2000.0,0.0,4.0,650.0,2.0,600.0
9002,34.0,350.0,0.0,6.0,350.0,2.0,300.0
9003,34.0,450.0,0.0,4.0,500.0,2.0,450.0
9004,33.0,350.0,0.0,1.0,350.0,2.0,300.0
9005,27.0,250.0,1.0,2.0,400.0,2.0,300.0
9006,30.0,250.0,1.0,3.0,300.0,2.0,250.0
9007,37.0,600.0,0.0,6.0,500.0,2.0,500.0
9008,46.0,450.0,0.0,4.0,400.0,2.0,400.0
9009,46.0,500.0,0.0,4.0,400.0,2.0,400.0
9010,58.0,450.0,0.0,4.0,450.0,2.0,400.0
9011,29.0,350.0,1.0,6.0,400.0,2.0,400.0
9012,26.0,200.0,0.0,2.0,300.0,2.0,200.0
9013,25.0,200.0,0.0,6.0,650.0,2.0,200.0
9014,31.0,250.0,0.0,2.0,350.0,2.0,300.0
9015,33.0,400.0,1.0,4.0,350.0,2.0,300.0
9016,29.0,350.0,0.0,2.0,400.0,2.0,350.0
9017,52.0,700.0,0.0,6.0,650.0,2.0,650.0
9018,41.0,450.0,0.0,3.0,550.0,2.0,550.0
9019,40.0,250.0,0.0,6.0,400.0,2.0,400.0
9020,36.0,450.0,0.0,6.0,500.0,2.0,450.0
9021,28.0,200.0,0.0,4.0,250.0,2.0,200.0
9022,53.0,750.0,0.0,4.0,650.0,2.0,600.0
9023,50.0,550.0,0.0,6.0,550.0,2.0,500.0
9024,28.0,500.0,1.0,6.0,750.0,2.0,200.0
9025,43.0,400.0,1.0,2.0,400.0,2.0,400.0
9026,30.0,450.0,0.0,7.0,450.0,2.0,450.0
9027,55.0,600.0,0.0,2.0,350.0,2.0,350.0
9028,25.0,400.0,1.0,6.0,400.0,2.0,350.0
9029,32.0,400.0,1.0,6.0,400.0,2.0,400.0
9030,22.0,300.0,0.0,4.0,300.0,2.0,200.0
9031,35.0,350.0,0.0,6.0,400.0,2.0,350.0
9032,35.0,500.0,0.0,6.0,350.0,2.0,300.0
9033,26.0,200.0,0.0,6.0,350.0,2.0,300.0
9034,33.0,200.0,0.0,6.0,500.0,2.0,450.0
9035,32.0,450.0,0.0,6.0,650.0,2.0,550.0
9036,34.0,350.0,1.0,4.0,350.0,2.0,300.0
9037,49.0,450.0,0.0,2.0,550.0,2.0,500.0
9038,27.0,400.0,0.0,6.0,400.0,2.0,350.0
9039,44.0,850.0,0.0,4.0,850.0,2.0,800.0
9040,45.0,350.0,1.0,2.0,400.0,2.0,350.0
9041,38.0,300.0,1.0,3.0,400.0,2.0,300.0
9042,26.0,250.0,1.0,6.0,300.0,2.0,250.0
9043,44.0,500.0,1.0,6.0,600.0,2.0,500.0
9044,28.0,200.0,0.0,6.0,350.0,2.0,300.0
9045,45.0,750.0,0.0,4.0,700.0,2.0,600.0
9046,30.0,300.0,1.0,4.0,350.0,2.0,300.0
9047,48.0,900.0,0.0,6.0,850.0,2.0,800.0
9048,43.0,400.0,0.0,6.0,400.0,2.0,400.0
9049,38.0,200.0,1.0,6.0,400.0,2.0,400.0
9050,33.0,450.0,0.0,4.0,500.0,2.0,450.0
9051,19.0,250.0,0.0,2.0,350.0,2.0,250.0
9052,41.0,400.0,0.0,2.0,450.0,2.0,400.0
9053,20.0,250.0,1.0,1.0,650.0,2.0,200.0
9054,29.0,350.0,0.0,6.0,450.0,2.0,400.0
9055,46.0,400.0,0.0,2.0,450.0,2.0,400.0
9056,36.0,400.0,0.0,2.0,400.0,2.0,400.0
9057,56.0,200.0,1.0,6.0,250.0,2.0,200.0
9058,40.0,200.0,1.0,2.0,450.0,2.0,400.0
9059,38.0,400.0,1.0,4.0,350.0,2.0,300.0
9060,37.0,300.0,0.0,6.0,400.0,2.0,350.0
9061,22.0,200.0,1.0,2.0,250.0,2.0,200.0
9062,30.0,300.0,0.0,6.0,300.0,2.0,200.0
9063,50.0,350.0,0.0,2.0,350.0,2.0,350.0
9064,42.0,600.0,0.0,6.0,550.0,2.0,500.0
9065,44.0,300.0,0.0,2.0,600.0,2.0,600.0
9066,31.0,500.0,0.0,6.0,500.0,2.0,450.0
9067,40.0,450.0,0.0,6.0,450.0,2.0,400.0
9068,28.0,250.0,1.0,6.0,350.0,2.0,300.0
9069,31.0,400.0,0.0,4.0,450.0,2.0,400.0
9070,28.0,350.0,0.0,4.0,300.0,2.0,250.0
9071,38.0,300.0,1.0,2.0,250.0,2.0,200.0
9072,46.0,400.0,1.0,4.0,400.0,2.0,400.0
9073,35.0,450.0,0.0,6.0,500.0,2.0,450.0
9074,38.0,350.0,0.0,4.0,400.0,2.0,400.0
9075,33.0,350.0,0.0,6.0,400.0,2.0,350.0
9076,33.0,300.0,1.0,4.0,400.0,2.0,400.0
9077,25.0,350.0,0.0,6.0,450.0,2.0,400.0
9078,46.0,450.0,1.0,6.0,500.0,2.0,450.0
9079,41.0,350.0,1.0,4.0,400.0,2.0,350.0
9080,43.0,750.0,0.0,6.0,850.0,2.0,800.0
9081,45.0,1000.0,0.0,2.0,650.0,2.0,600.0
9082,50.0,300.0,0.0,2.0,450.0,2.0,400.0
9083,28.0,300.0,0.0,6.0,650.0,2.0,200.0
9084,46.0,600.0,0.0,6.0,550.0,2.0,500.0
9085,39.0,300.0,1.0,6.0,300.0,2.0,200.0
9086,32.0,450.0,0.0,6.0,450.0,2.0,400.0
9087,27.0,400.0,1.0,4.0,400.0,2.0,400.0
9088,50.0,700.0,1.0,3.0,550.0,2.0,450.0
9089,39.0,450.0,0.0,4.0,350.0,2.0,350.0
9090,40.0,350.0,0.0,2.0,350.0,2.0,300.0
9091,29.0,350.0,0.0,4.0,400.0,2.0,350.0
9092,50.0,1000.0,0.0,6.0,500.0,2.0,500.0
9093,46.0,450.0,0.0,2.0,600.0,2.0,600.0
9094,36.0,500.0,0.0,5.0,500.0,2.0,450.0
9095,45.0,700.0,0.0,7.0,750.0,2.0,800.0
9096,33.0,250.0,1.0,6.0,250.0,2.0,200.0
9097,28.0,500.0,0.0,2.0,500.0,2.0,400.0
9098,42.0,250.0,1.0,2.0,350.0,2.0,300.0
9099,42.0,350.0,1.0,4.0,400.0,2.0,350.0
9100,43.0,450.0,0.0,4.0,400.0,2.0,400.0
9101,33.0,350.0,1.0,3.0,500.0,2.0,450.0
9102,27.0,400.0,1.0,4.0,400.0,2.0,400.0
9103,49.0,500.0,1.0,6.0,450.0,2.0,400.0
9104,46.0,500.0,1.0,4.0,500.0,2.0,450.0
9105,36.0,200.0,1.0,6.0,350.0,2.0,300.0
9106,28.0,300.0,1.0,6.0,300.0,2.0,200.0
9107,53.0,300.0,1.0,2.0,300.0,2.0,300.0
9108,47.0,700.0,0.0,6.0,750.0,2.0,700.0
9109,40.0,450.0,0.0,6.0,450.0,2.0,400.0
9110,41.0,350.0,0.0,4.0,350.0,2.0,350.0
9111,27.0,250.0,0.0,7.0,250.0,2.0,200.0
9112,37.0,500.0,1.0,6.0,350.0,2.0,300.0
9113,35.0,300.0,0.0,2.0,350.0,2.0,300.0
9114,53.0,400.0,0.0,6.0,500.0,2.0,500.0
9115,46.0,650.0,0.0,6.0,700.0,2.0,700.0
9116,43.0,500.0,0.0,6.0,450.0,2.0,400.0
9117,49.0,300.0,0.0,6.0,400.0,2.0,400.0
9118,42.0,600.0,0.0,4.0,650.0,2.0,600.0
9119,36.0,400.0,1.0,3.0,400.0,2.0,400.0
9120,43.0,250.0,1.0,4.0,300.0,2.0,200.0
9121,48.0,300.0,0.0,2.0,300.0,2.0,250.0
9122,25.0,350.0,0.0,2.0,400.0,2.0,400.0
9123,41.0,550.0,0.0,6.0,450.0,2.0,400.0
9124,28.0,400.0,0.0,2.0,400.0,2.0,350.0
9125,37.0,750.0,0.0,6.0,750.0,2.0,700.0
9126,54.0,1200.0,0.0,6.0,400.0,2.0,350.0
9127,59.0,250.0,1.0,5.0,450.0,2.0,450.0
9128,38.0,450.0,0.0,6.0,500.0,2.0,500.0
9129,27.0,300.0,0.0,6.0,400.0,2.0,350.0
9130,25.0,350.0,1.0,6.0,350.0,2.0,300.0
9131,27.0,200.0,0.0,6.0,200.0,2.0,200.0
9132,31.0,250.0,0.0,6.0,400.0,2.0,350.0
9133,26.0,300.0,0.0,6.0,300.0,2.0,200.0
9134,45.0,300.0,1.0,3.0,250.0,2.0,200.0
9135,30.0,250.0,1.0,6.0,400.0,2.0,350.0
9136,32.0,400.0,1.0,4.0,400.0,2.0,400.0
9137,33.0,300.0,0.0,6.0,450.0,2.0,400.0
9138,38.0,200.0,1.0,6.0,350.0,2.0,300.0
9139,38.0,350.0,0.0,4.0,350.0,2.0,350.0
9140,31.0,550.0,0.0,6.0,650.0,2.0,400.0
9141,27.0,300.0,0.0,6.0,350.0,2.0,300.0
9142,34.0,200.0,0.0,2.0,350.0,2.0,300.0
9143,37.0,250.0,1.0,2.0,450.0,2.0,400.0
9144,39.0,650.0,0.0,6.0,550.0,2.0,550.0
9145,47.0,500.0,0.0,7.0,550.0,2.0,750.0
9146,27.0,300.0,1.0,6.0,450.0,2.0,400.0
9147,29.0,300.0,0.0,4.0,350.0,2.0,300.0
9148,44.0,250.0,1.0,7.0,300.0,2.0,250.0
9149,45.0,200.0,1.0,6.0,300.0,2.0,200.0
9150,34.0,200.0,0.0,6.0,650.0,2.0,500.0
9151,50.0,650.0,0.0,2.0,600.0,2.0,600.0
9152,38.0,350.0,1.0,6.0,400.0,2.0,400.0
9153,39.0,200.0,0.0,1.0,250.0,2.0,200.0
9154,60.0,350.0,1.0,2.0,300.0,2.0,300.0
9155,32.0,500.0,0.0,2.0,500.0,2.0,450.0
9156,24.0,350.0,0.0,6.0,350.0,2.0,300.0
9157,52.0,400.0,0.0,2.0,500.0,2.0,400.0
9158,42.0,450.0,0.0,4.0,500.0,2.0,450.0
9159,41.0,250.0,1.0,4.0,300.0,2.0,200.0
9160,45.0,650.0,0.0,4.0,700.0,2.0,600.0
9161,57.0,600.0,0.0,6.0,550.0,2.0,500.0
9162,26.0,200.0,1.0,3.0,250.0,2.0,200.0
9163,26.0,200.0,0.0,6.0,400.0,2.0,350.0
9164,33.0,350.0,0.0,6.0,350.0,2.0,300.0
9165,32.0,550.0,0.0,2.0,600.0,2.0,550.0
9166,60.0,200.0,0.0,2.0,400.0,2.0,400.0
9167,50.0,350.0,0.0,4.0,350.0,2.0,350.0
9168,36.0,300.0,0.0,6.0,450.0,2.0,400.0
9169,33.0,300.0,0.0,6.0,350.0,2.0,300.0
9170,22.0,250.0,0.0,6.0,300.0,2.0,200.0
9171,36.0,200.0,0.0,7.0,300.0,2.0,300.0
9172,45.0,650.0,0.0,6.0,200.0,2.0,200.0
9173,39.0,300.0,1.0,6.0,350.0,2.0,300.0
9174,43.0,800.0,0.0,7.0,450.0,2.0,400.0
9175,23.0,200.0,0.0,3.0,350.0,2.0,300.0
9176,62.0,1000.0,0.0,7.0,300.0,2.0,1000.0
9177,65.0,300.0,0.0,6.0,350.0,2.0,500.0
9178,41.0,500.0,0.0,7.0,500.0,2.0,500.0
9179,45.0,600.0,0.0,6.0,550.0,2.0,500.0
9180,50.0,550.0,0.0,2.0,600.0,2.0,600.0
9181,49.0,500.0,1.0,4.0,400.0,2.0,400.0
9182,43.0,800.0,0.0,6.0,900.0,2.0,900.0
9183,27.0,350.0,1.0,4.0,300.0,2.0,250.0
9184,35.0,200.0,1.0,4.0,300.0,2.0,200.0
9185,25.0,200.0,0.0,6.0,300.0,2.0,200.0
9186,53.0,650.0,1.0,3.0,500.0,2.0,450.0
9187,59.0,700.0,0.0,6.0,550.0,2.0,500.0
9188,24.0,250.0,0.0,6.0,350.0,2.0,300.0
9189,28.0,250.0,1.0,6.0,350.0,2.0,300.0
9190,35.0,450.0,1.0,7.0,500.0,2.0,450.0
9191,41.0,350.0,1.0,3.0,400.0,2.0,300.0
9192,35.0,500.0,0.0,7.0,500.0,2.0,450.0
9193,38.0,200.0,1.0,4.0,250.0,2.0,200.0
9194,37.0,550.0,0.0,6.0,600.0,2.0,550.0
9195,48.0,250.0,0.0,2.0,300.0,2.0,250.0
9196,28.0,300.0,0.0,6.0,350.0,2.0,300.0
9197,41.0,450.0,0.0,4.0,450.0,2.0,400.0
9198,23.0,350.0,1.0,2.0,300.0,2.0,200.0
9199,62.0,600.0,0.0,2.0,550.0,2.0,550.0
9200,31.0,200.0,1.0,2.0,350.0,2.0,300.0
9201,26.0,450.0,1.0,4.0,450.0,2.0,400.0
9202,38.0,400.0,0.0,3.0,400.0,2.0,400.0
9203,41.0,250.0,0.0,6.0,350.0,2.0,300.0
9204,45.0,700.0,0.0,7.0,750.0,2.0,800.0
9205,31.0,250.0,1.0,2.0,300.0,2.0,200.0
9206,32.0,500.0,0.0,6.0,400.0,2.0,350.0
9207,35.0,350.0,0.0,4.0,350.0,2.0,300.0
9208,54.0,600.0,0.0,6.0,650.0,2.0,600.0
9209,44.0,200.0,1.0,2.0,300.0,2.0,200.0
9210,37.0,450.0,0.0,2.0,650.0,2.0,600.0
9211,56.0,450.0,0.0,6.0,600.0,2.0,550.0
9212,32.0,400.0,1.0,6.0,500.0,2.0,450.0
9213,31.0,350.0,1.0,4.0,400.0,2.0,400.0
9214,35.0,300.0,0.0,2.0,350.0,2.0,300.0
9215,40.0,800.0,0.0,7.0,700.0,2.0,800.0
9216,53.0,800.0,0.0,6.0,750.0,2.0,800.0
9217,41.0,300.0,1.0,3.0,300.0,2.0,200.0
9218,44.0,800.0,0.0,2.0,750.0,2.0,800.0
9219,46.0,350.0,1.0,2.0,400.0,2.0,400.0
9220,27.0,350.0,1.0,5.0,350.0,2.0,300.0
9221,38.0,250.0,0.0,2.0,250.0,2.0,200.0
9222,52.0,400.0,0.0,4.0,350.0,2.0,350.0
9223,30.0,350.0,1.0,6.0,550.0,2.0,400.0
9224,57.0,450.0,0.0,6.0,500.0,2.0,500.0
9225,62.0,350.0,0.0,2.0,400.0,2.0,400.0
9226,54.0,550.0,1.0,6.0,450.0,2.0,450.0
9227,60.0,850.0,0.0,6.0,350.0,2.0,350.0
9228,37.0,400.0,0.0,6.0,400.0,2.0,350.0
9229,40.0,200.0,1.0,6.0,400.0,2.0,350.0
9230,40.0,350.0,0.0,6.0,400.0,2.0,400.0
9231,26.0,300.0,1.0,6.0,350.0,2.0,300.0
9232,56.0,300.0,0.0,6.0,350.0,2.0,350.0
9233,44.0,300.0,0.0,4.0,350.0,2.0,350.0
9234,53.0,350.0,0.0,2.0,400.0,2.0,400.0
9235,36.0,650.0,0.0,6.0,650.0,2.0,600.0
9236,28.0,250.0,0.0,7.0,400.0,2.0,350.0
9237,35.0,550.0,0.0,7.0,600.0,2.0,600.0
9238,36.0,600.0,1.0,6.0,400.0,2.0,400.0
9239,43.0,350.0,1.0,2.0,350.0,2.0,300.0
9240,52.0,200.0,0.0,6.0,450.0,2.0,400.0
9241,25.0,250.0,0.0,6.0,350.0,2.0,300.0
9242,26.0,250.0,1.0,4.0,400.0,2.0,350.0
9243,48.0,700.0,0.0,2.0,500.0,2.0,400.0
9244,30.0,250.0,0.0,2.0,400.0,2.0,350.0
9245,26.0,500.0,0.0,6.0,850.0,2.0,200.0
9246,48.0,600.0,0.0,2.0,650.0,2.0,600.0
9247,34.0,400.0,0.0,7.0,650.0,2.0,500.0
9248,40.0,500.0,1.0,3.0,450.0,2.0,400.0
9249,23.0,200.0,1.0,6.0,250.0,2.0,200.0
9250,43.0,300.0,0.0,6.0,300.0,2.0,300.0
9251,38.0,450.0,1.0,7.0,550.0,2.0,450.0
9252,27.0,200.0,0.0,7.0,400.0,2.0,350.0
9253,25.0,300.0,0.0,6.0,300.0,2.0,200.0
9254,36.0,400.0,1.0,6.0,400.0,2.0,400.0
9255,28.0,400.0,0.0,6.0,450.0,2.0,400.0
9256,36.0,200.0,0.0,6.0,400.0,2.0,350.0
9257,30.0,300.0,0.0,7.0,400.0,2.0,300.0
9258,48.0,200.0,1.0,4.0,250.0,2.0,200.0
9259,33.0,400.0,0.0,6.0,500.0,2.0,450.0
9260,43.0,550.0,0.0,2.0,500.0,2.0,450.0
9261,37.0,350.0,0.0,2.0,750.0,2.0,600.0
9262,25.0,300.0,1.0,6.0,400.0,2.0,350.0
9263,36.0,800.0,0.0,7.0,1200.0,2.0,600.0
9264,39.0,200.0,1.0,2.0,250.0,2.0,200.0
9265,33.0,400.0,1.0,6.0,450.0,2.0,400.0
9266,32.0,300.0,0.0,6.0,350.0,2.0,300.0
9267,25.0,200.0,1.0,6.0,250.0,2.0,200.0
9268,29.0,200.0,1.0,5.0,300.0,2.0,200.0
9269,25.0,300.0,0.0,6.0,450.0,2.0,400.0
9270,23.0,200.0,1.0,2.0,400.0,2.0,200.0
9271,45.0,600.0,0.0,6.0,650.0,2.0,600.0
9272,35.0,300.0,0.0,6.0,650.0,2.0,600.0
9273,33.0,350.0,1.0,4.0,350.0,2.0,300.0
9274,46.0,250.0,0.0,4.0,300.0,2.0,300.0
9275,24.0,250.0,0.0,6.0,400.0,2.0,350.0
9276,43.0,400.0,1.0,3.0,400.0,2.0,300.0
9277,48.0,600.0,0.0,6.0,750.0,2.0,700.0
9278,36.0,350.0,0.0,7.0,450.0,2.0,250.0
9279,46.0,400.0,0.0,4.0,450.0,2.0,400.0
9280,29.0,200.0,0.0,2.0,350.0,2.0,300.0
9281,36.0,350.0,1.0,6.0,450.0,2.0,400.0
9282,47.0,250.0,1.0,3.0,350.0,2.0,300.0
9283,34.0,400.0,0.0,6.0,450.0,2.0,400.0
9284,25.0,300.0,0.0,4.0,400.0,2.0,400.0
9285,35.0,350.0,1.0,4.0,350.0,2.0,300.0
9286,24.0,200.0,1.0,6.0,350.0,2.0,200.0
9287,34.0,400.0,0.0,3.0,350.0,2.0,300.0
9288,38.0,400.0,1.0,6.0,450.0,2.0,400.0
9289,31.0,300.0,1.0,4.0,300.0,2.0,250.0
9290,42.0,500.0,0.0,6.0,600.0,2.0,500.0
9291,21.0,300.0,0.0,2.0,400.0,2.0,200.0
9292,22.0,250.0,1.0,2.0,500.0,2.0,200.0
9293,51.0,300.0,1.0,6.0,550.0,2.0,450.0
9294,27.0,250.0,1.0,4.0,300.0,2.0,250.0
9295,35.0,250.0,1.0,3.0,300.0,2.0,200.0
9296,46.0,650.0,0.0,4.0,600.0,2.0,600.0
9297,49.0,250.0,1.0,4.0,300.0,2.0,200.0
9298,49.0,550.0,0.0,6.0,550.0,2.0,500.0
9299,38.0,350.0,0.0,6.0,450.0,2.0,400.0
9300,43.0,400.0,0.0,6.0,400.0,2.0,400.0
9301,40.0,250.0,0.0,4.0,350.0,2.0,350.0
9302,38.0,350.0,1.0,6.0,400.0,2.0,400.0
9303,31.0,350.0,1.0,7.0,450.0,2.0,300.0
9304,44.0,450.0,1.0,6.0,450.0,2.0,400.0
9305,43.0,500.0,0.0,4.0,550.0,2.0,500.0
9306,49.0,500.0,0.0,4.0,450.0,2.0,400.0
9307,42.0,500.0,0.0,6.0,500.0,2.0,500.0
9308,49.0,450.0,0.0,6.0,400.0,2.0,400.0
9309,38.0,200.0,0.0,2.0,500.0,2.0,500.0
9310,50.0,750.0,0.0,6.0,700.0,2.0,700.0
9311,48.0,450.0,0.0,7.0,700.0,2.0,800.0
9312,26.0,250.0,1.0,6.0,650.0,2.0,200.0
9313,46.0,1200.0,0.0,4.0,1200.0,2.0,1200.0
9314,32.0,350.0,0.0,6.0,550.0,2.0,550.0
9315,37.0,400.0,0.0,6.0,500.0,2.0,500.0
9316,48.0,500.0,0.0,2.0,500.0,2.0,400.0
9317,38.0,350.0,0.0,2.0,450.0,2.0,400.0
9318,22.0,250.0,0.0,2.0,300.0,2.0,200.0
9319,34.0,550.0,0.0,6.0,650.0,2.0,500.0
9320,36.0,400.0,0.0,6.0,450.0,2.0,400.0
9321,29.0,400.0,0.0,2.0,500.0,2.0,400.0
9322,50.0,500.0,1.0,6.0,500.0,2.0,450.0
9323,31.0,300.0,1.0,2.0,350.0,2.0,300.0
9324,38.0,550.0,1.0,2.0,600.0,2.0,450.0
9325,26.0,350.0,1.0,6.0,400.0,2.0,350.0
9326,30.0,400.0,0.0,4.0,550.0,2.0,400.0
9327,41.0,450.0,0.0,4.0,400.0,2.0,400.0
9328,30.0,200.0,1.0,2.0,450.0,2.0,400.0
9329,29.0,400.0,0.0,6.0,450.0,2.0,400.0
9330,39.0,400.0,0.0,6.0,450.0,2.0,400.0
9331,23.0,200.0,1.0,6.0,650.0,2.0,200.0
9332,44.0,300.0,1.0,6.0,300.0,2.0,200.0
9333,41.0,350.0,0.0,6.0,550.0,2.0,500.0
9334,34.0,300.0,0.0,2.0,650.0,2.0,400.0
9335,28.0,350.0,0.0,6.0,450.0,2.0,400.0
9336,47.0,700.0,0.0,6.0,650.0,2.0,600.0
9337,39.0,350.0,1.0,6.0,500.0,2.0,500.0
9338,24.0,350.0,1.0,6.0,650.0,2.0,200.0
9339,36.0,450.0,0.0,6.0,500.0,2.0,450.0
9340,39.0,500.0,0.0,4.0,500.0,2.0,450.0
9341,43.0,600.0,0.0,2.0,650.0,2.0,600.0
9342,47.0,400.0,0.0,2.0,600.0,2.0,600.0
9343,46.0,450.0,0.0,6.0,450.0,2.0,400.0
9344,40.0,200.0,0.0,2.0,600.0,2.0,600.0
9345,41.0,350.0,0.0,2.0,500.0,2.0,450.0
9346,26.0,200.0,0.0,2.0,500.0,2.0,400.0
9347,33.0,700.0,0.0,1.0,700.0,2.0,400.0
9348,48.0,200.0,1.0,2.0,300.0,2.0,200.0
9349,28.0,200.0,0.0,6.0,550.0,2.0,400.0
9350,33.0,300.0,0.0,2.0,550.0,2.0,400.0
9351,25.0,350.0,0.0,3.0,400.0,2.0,400.0
9352,27.0,200.0,0.0,6.0,650.0,2.0,200.0
9353,44.0,400.0,0.0,4.0,600.0,2.0,600.0
9354,54.0,800.0,0.0,6.0,800.0,2.0,800.0
9355,22.0,200.0,1.0,2.0,250.0,2.0,200.0
9356,29.0,200.0,0.0,2.0,200.0,2.0,200.0
9357,38.0,300.0,1.0,6.0,350.0,2.0,300.0
9358,35.0,200.0,1.0,4.0,650.0,2.0,200.0
9359,26.0,300.0,1.0,6.0,350.0,2.0,300.0
9360,31.0,200.0,1.0,1.0,300.0,2.0,200.0
9361,38.0,300.0,0.0,7.0,500.0,2.0,500.0
9362,36.0,300.0,0.0,6.0,400.0,2.0,350.0
9363,46.0,300.0,1.0,7.0,350.0,2.0,300.0
9364,20.0,200.0,0.0,2.0,300.0,2.0,200.0
9365,29.0,200.0,0.0,4.0,300.0,2.0,200.0
9366,35.0,300.0,0.0,4.0,250.0,2.0,200.0
9367,32.0,300.0,0.0,2.0,700.0,2.0,400.0
9368,43.0,400.0,0.0,2.0,350.0,2.0,300.0
